outlet_id,category,outlet_name,dealer_name,outlet_type,state,city,locality,street_address,pincode,country,latitude,longitude,telephone,email,contact_person,opening_hours,payment_modes,amenities,rating_value,rating_count,page_url,map_url
239092,Retail_Fuel,IndianOil,Ajoy Auto Agencies,GasStation,Nagaland,Dimapur,Khermahal,Ground Floor,797112,India,25.913974000,93.728089000,+919436004122,sumitjainaaa@gmail.com,Ashish,Monday: 06:00 AM-10:00 PM; Tuesday: 06:00 AM-10:00 PM; Wednesday: 06:00 AM-10:00 PM; Thursday: 06:00 AM-10:00 PM; Friday: 06:00 AM-10:00 PM; Saturday: 06:00 AM-10:00 PM; Sunday: 06:00 AM-10:00 PM,"Cash, Credit Card, Debit Card, Online Payment","Kerbside Parking; Free Air Facility, Toilet",4,68,https://locator.iocl.com/indianoil-ajoy-auto-agencies-petrol-pump-khermahal-dimapur-239092/Home,https://locator.iocl.com/indianoil-ajoy-auto-agencies-petrol-pump-khermahal-dimapur-239092/Map
238307,Retail_Fuel,IndianOil,Renaissance Fuel Station,GasStation,Nagaland,Dimapur,Khopoanaula,"Ward No 10, Chumukedima, Khovanala Road",797103,India,25.815305000,93.763579000,+918837269221,renmarhmt@gmail.com,Ruth Lotha,Monday: 06:00 AM-10:00 PM; Tuesday: 06:00 AM-10:00 PM; Wednesday: 06:00 AM-10:00 PM; Thursday: 06:00 AM-10:00 PM; Friday: 06:00 AM-10:00 PM; Saturday: 06:00 AM-10:00 PM; Sunday: 06:00 AM-10:00 PM,"Cash, Credit Card, Debit Card, Online Payment","Kerbside Parking; Clean Drinking Water, Free Air Facility, Toilet",3.8,44,https://locator.iocl.com/indianoil-renaissance-fuel-station-petrol-pump-khopoanaula-dimapur-238307/Home,https://locator.iocl.com/indianoil-renaissance-fuel-station-petrol-pump-khopoanaula-dimapur-238307/Map
237892,Retail_Fuel,IndianOil,Nili Thaheku Kisan Seva Kendra,GasStation,Nagaland,Dimapur,Thahekhu,Block 7,797112,India,25.863601000,93.722679000,+919863050266,nilithahekhuksk@gmail.com,H Tovito Aye,Monday: 06:00 AM-10:00 PM; Tuesday: 06:00 AM-10:00 PM; Wednesday: 06:00 AM-10:00 PM; Thursday: 06:00 AM-10:00 PM; Friday: 06:00 AM-10:00 PM; Saturday: 06:00 AM-10:00 PM; Sunday: 06:00 AM-10:00 PM,"Cash, Credit Card, Debit Card, Online Payment","Kerbside Parking; Clean Drinking Water, Free Air Facility, Toilet",3.5,13,https://locator.iocl.com/indianoil-nili-thaheku-kisan-seva-kendra-petrol-pump-thahekhu-dimapur-237892/Home,https://locator.iocl.com/indianoil-nili-thaheku-kisan-seva-kendra-petrol-pump-thahekhu-dimapur-237892/Map
237808,Retail_Fuel,IndianOil,Marcofed Nagarjan Service Station,GasStation,Nagaland,Dimapur,Kuda,"Dag No 91, Nagarjan",797112,India,25.894469,93.734886,+917085220438,mdmarcofed@gmail.com,T Vikuto Zhimo,Monday: 06:00 AM-10:00 PM; Tuesday: 06:00 AM-10:00 PM; Wednesday: 06:00 AM-10:00 PM; Thursday: 06:00 AM-10:00 PM; Friday: 06:00 AM-10:00 PM; Saturday: 06:00 AM-10:00 PM; Sunday: 06:00 AM-10:00 PM,"Cash, Credit Card, Debit Card, Online Payment","Kerbside Parking; Clean Drinking Water, Free Air Facility, Toilet",4.8,29,https://locator.iocl.com/indianoil-marcofed-nagarjan-service-station-petrol-pump-kuda-dimapur-237808/Home,https://locator.iocl.com/indianoil-marcofed-nagarjan-service-station-petrol-pump-kuda-dimapur-237808/Map
238305,Retail_Fuel,IndianOil,Nagarjan Service Station,GasStation,Nagaland,Dimapur,Half Nagarjan,Ground Floor,797112,India,25.891409000,93.73554,+919436263179,nss.dimapur@gmail.com,Akumla,Monday: 06:00 AM-10:00 PM; Tuesday: 06:00 AM-10:00 PM; Wednesday: 06:00 AM-10:00 PM; Thursday: 06:00 AM-10:00 PM; Friday: 06:00 AM-10:00 PM; Saturday: 06:00 AM-10:00 PM; Sunday: 06:00 AM-10:00 PM,"Cash, Credit Card, Debit Card, Online Payment","Kerbside Parking; Free Air Facility, Toilet",5,2,https://locator.iocl.com/indianoil-nagarjan-service-station-petrol-pump-half-nagarjan-dimapur-238305/Home,https://locator.iocl.com/indianoil-nagarjan-service-station-petrol-pump-half-nagarjan-dimapur-238305/Map
238867,Retail_Fuel,IndianOil,Orami Service Station,GasStation,Nagaland,Dimapur,Khopoanaula,"Ground Floor, Chumukedima, Tenyiphe, 7th Mile, NH 29",797103,India,25.829725,93.777237,+919559161121,oramiservicestation@gmail.com,Ayu John Pusha Ayu,Monday: 06:00 AM-10:00 PM; Tuesday: 06:00 AM-10:00 PM; Wednesday: 06:00 AM-10:00 PM; Thursday: 06:00 AM-10:00 PM; Friday: 06:00 AM-10:00 PM; Saturday: 06:00 AM-10:00 PM; Sunday: 06:00 AM-10:00 PM,"Cash, Credit Card, Debit Card, Online Payment","Kerbside Parking; Clean Drinking Water, Free Air Facility, Toilet",4.6,135,https://locator.iocl.com/indianoil-orami-service-station-petrol-pump-khopoanaula-dimapur-238867/Home,https://locator.iocl.com/indianoil-orami-service-station-petrol-pump-khopoanaula-dimapur-238867/Map
238974,Retail_Fuel,IndianOil,Premium Fuel Station,GasStation,Nagaland,Dimapur,Khopoanaula,"Ground Floor, Showuba",797103,India,25.84781,93.81828,+919233585527,kobaunakhro777@gmail.com,Nakhro Kikruselie Nakhro,Monday: 06:00 AM-10:00 PM; Tuesday: 06:00 AM-10:00 PM; Wednesday: 06:00 AM-10:00 PM; Thursday: 06:00 AM-10:00 PM; Friday: 06:00 AM-10:00 PM; Saturday: 06:00 AM-10:00 PM; Sunday: 06:00 AM-10:00 PM,"Cash, Credit Card, Debit Card, Online Payment","Kerbside Parking; Clean Drinking Water, Free Air Facility, Toilet",4.9,9,https://locator.iocl.com/indianoil-premium-fuel-station-petrol-pump-khopoanaula-dimapur-238974/Home,https://locator.iocl.com/indianoil-premium-fuel-station-petrol-pump-khopoanaula-dimapur-238974/Map
238421,Retail_Fuel,IndianOil,Vivolie Service Station,GasStation,Nagaland,Dimapur,Medziphema,"Ground Floor, Jharnapani",797106,India,25.761573000,93.832784000,+919862891341,vivolieservicestation@yahoo.in,K. Guu Phizo Phizo,Monday: 06:00 AM-10:00 PM; Tuesday: 06:00 AM-10:00 PM; Wednesday: 06:00 AM-10:00 PM; Thursday: 06:00 AM-10:00 PM; Friday: 06:00 AM-10:00 PM; Saturday: 06:00 AM-10:00 PM; Sunday: 06:00 AM-10:00 PM,"Cash, Credit Card, Debit Card, Online Payment","Kerbside Parking; Clean Drinking Water, Free Air Facility, Toilet",3.8,59,https://locator.iocl.com/indianoil-vivolie-service-station-petrol-pump-medziphema-dimapur-238421/Home,https://locator.iocl.com/indianoil-vivolie-service-station-petrol-pump-medziphema-dimapur-238421/Map
238551,Retail_Fuel,IndianOil,Rashmi Filling Station,GasStation,Nagaland,Dimapur,Khopoanaula,"Ground Floor, 7th Mile, Chumukedima",797103,India,25.817858000,93.782656000,+916009127632,rashmifilling@gmail.com,Smt. Rajulhoubienuo Angami,Monday: 06:00 AM-10:00 PM; Tuesday: 06:00 AM-10:00 PM; Wednesday: 06:00 AM-10:00 PM; Thursday: 06:00 AM-10:00 PM; Friday: 06:00 AM-10:00 PM; Saturday: 06:00 AM-10:00 PM; Sunday: 06:00 AM-10:00 PM,"Cash, Credit Card, Debit Card, Online Payment","Kerbside Parking; Clean Drinking Water, Free Air Facility, Toilet",3.6,110,https://locator.iocl.com/indianoil-rashmi-filling-station-petrol-pump-khopoanaula-dimapur-238551/Home,https://locator.iocl.com/indianoil-rashmi-filling-station-petrol-pump-khopoanaula-dimapur-238551/Map
239143,Retail_Fuel,IndianOil,Marcofed Tenyiphe,GasStation,Nagaland,Dimapur,Khopoanaula,"Ground Floor, Tenyiphy, Chumukedima",797103,India,25.81145,93.75826,+917797681939,tenyiphe1234@gmail.com,Jallan Binod,Monday: 06:00 AM-10:00 PM; Tuesday: 06:00 AM-10:00 PM; Wednesday: 06:00 AM-10:00 PM; Thursday: 06:00 AM-10:00 PM; Friday: 06:00 AM-10:00 PM; Saturday: 06:00 AM-10:00 PM; Sunday: 06:00 AM-10:00 PM,"Cash, Credit Card, Debit Card, Online Payment",Kerbside Parking,4.9,15,https://locator.iocl.com/indianoil-marcofed-tenyiphe-petrol-pump-khopoanaula-dimapur-239143/Home,https://locator.iocl.com/indianoil-marcofed-tenyiphe-petrol-pump-khopoanaula-dimapur-239143/Map
238309,Retail_Fuel,IndianOil,Highway 29 Fuel Junction,GasStation,Nagaland,Dimapur,Medziphema,"Ground Floor, Kukidolong, NH 29",797106,India,25.763187,93.831408,+918837451946,highway29dmr@gmail.com,Gahi Konyak,Monday: 06:00 AM-10:00 PM; Tuesday: 06:00 AM-10:00 PM; Wednesday: 06:00 AM-10:00 PM; Thursday: 06:00 AM-10:00 PM; Friday: 06:00 AM-10:00 PM; Saturday: 06:00 AM-10:00 PM; Sunday: 06:00 AM-10:00 PM,"Cash, Credit Card, Debit Card, Online Payment","Kerbside Parking; Clean Drinking Water, Free Air Facility, Toilet",3.9,149,https://locator.iocl.com/indianoil-highway-29-fuel-junction-petrol-pump-medziphema-dimapur-238309/Home,https://locator.iocl.com/indianoil-highway-29-fuel-junction-petrol-pump-medziphema-dimapur-238309/Map
238549,Retail_Fuel,IndianOil,Medziphema Auto Centre,GasStation,Nagaland,Dimapur,Medziphema,Ground Floor,797112,India,25.757701000,93.847954000,+919362573200,maciocaod@gmail.com,Mr. D . Krossmrs N Thiere Kross,Monday: 06:00 AM-10:00 PM; Tuesday: 06:00 AM-10:00 PM; Wednesday: 06:00 AM-10:00 PM; Thursday: 06:00 AM-10:00 PM; Friday: 06:00 AM-10:00 PM; Saturday: 06:00 AM-10:00 PM; Sunday: 06:00 AM-10:00 PM,"Cash, Credit Card, Debit Card, Online Payment","Kerbside Parking; Clean Drinking Water, Free Air Facility, Toilet",,,https://locator.iocl.com/indianoil-medziphema-auto-centre-petrol-pump-medziphema-dimapur-238549/Home,https://locator.iocl.com/indianoil-medziphema-auto-centre-petrol-pump-medziphema-dimapur-238549/Map
239141,Retail_Fuel,IndianOil,Marcofed,GasStation,Nagaland,Dimapur,Khopoanaula,"Ground Floor, Chumukedima, 7th Mile Model",797103,India,25.832211,93.777091,+918787473758,marco.7thmile@gmail.com,Zhimo Vikuto,Monday: 06:00 AM-10:00 PM; Tuesday: 06:00 AM-10:00 PM; Wednesday: 06:00 AM-10:00 PM; Thursday: 06:00 AM-10:00 PM; Friday: 06:00 AM-10:00 PM; Saturday: 06:00 AM-10:00 PM; Sunday: 06:00 AM-10:00 PM,"Cash, Credit Card, Debit Card, Online Payment","Kerbside Parking; Clean Drinking Water, Free Air Facility, Toilet",4.8,32,https://locator.iocl.com/indianoil-marcofed-petrol-pump-khopoanaula-dimapur-239141/Home,https://locator.iocl.com/indianoil-marcofed-petrol-pump-khopoanaula-dimapur-239141/Map
519700,Retail_Fuel,IndianOil,Marcofed Ruzaphema,GasStation,Nagaland,Dimapur,Medziphema,Nh229,797106,India,25.717658,93.853101,+916009853124,Marcofedruzaphema@Gmail.Com,Manager,Monday: 12:00 AM-11:59 PM; Tuesday: 12:00 AM-11:59 PM; Wednesday: 12:00 AM-11:59 PM; Thursday: 12:00 AM-11:59 PM; Friday: 12:00 AM-11:59 PM; Saturday: 12:00 AM-11:59 PM; Sunday: 12:00 AM-11:59 PM,"Cash, Credit Card, Debit Card, Online Payment",Kerbside Parking,5,3,https://locator.iocl.com/indianoil-marcofed-ruzaphema-petrol-pump-medziphema-dimapur-519700/Home,https://locator.iocl.com/indianoil-marcofed-ruzaphema-petrol-pump-medziphema-dimapur-519700/Map
519436,Retail_Fuel,IndianOil,Molvom Energy Station,GasStation,Nagaland,Dimapur,Medziphema,"Jharnapani, Nh229",797106,India,25.736761,93.855144,+918731963043,Molvomenergystation@Gmail.Com,Manager,Monday: 12:00 AM-11:59 PM; Tuesday: 12:00 AM-11:59 PM; Wednesday: 12:00 AM-11:59 PM; Thursday: 12:00 AM-11:59 PM; Friday: 12:00 AM-11:59 PM; Saturday: 12:00 AM-11:59 PM; Sunday: 12:00 AM-11:59 PM,"Cash, Credit Card, Debit Card, Online Payment",Kerbside Parking,4.9,79,https://locator.iocl.com/indianoil-molvom-energy-station-petrol-pump-medziphema-dimapur-519436/Home,https://locator.iocl.com/indianoil-molvom-energy-station-petrol-pump-medziphema-dimapur-519436/Map
238550,Retail_Fuel,IndianOil,Dimapur Service Staion,GasStation,Nagaland,Dimapur,Dimapur,Ground Floor,797112,India,25.899154000,93.75308,+919612168386,dimapurservicestation@gmail.com,Smt A K Kon Kon,Monday: 06:00 AM-10:00 PM; Tuesday: 06:00 AM-10:00 PM; Wednesday: 06:00 AM-10:00 PM; Thursday: 06:00 AM-10:00 PM; Friday: 06:00 AM-10:00 PM; Saturday: 06:00 AM-10:00 PM; Sunday: 06:00 AM-10:00 PM,"Cash, Credit Card, Debit Card, Online Payment","Kerbside Parking; Clean Drinking Water, Free Air Facility, Toilet",4,22,https://locator.iocl.com/indianoil-dimapur-service-staion-petrol-pump-dimapur-dimapur-238550/Home,https://locator.iocl.com/indianoil-dimapur-service-staion-petrol-pump-dimapur-dimapur-238550/Map
238422,Retail_Fuel,IndianOil,Highway Filling Station,GasStation,Nagaland,Dimapur,Oriental Colony,Ground Floor,797112,India,25.902692000,93.699753000,+919774573884,rockeyamby1@gmail.com,Mr. T . Lotha Lotha,Monday: 06:00 AM-10:00 PM; Tuesday: 06:00 AM-10:00 PM; Wednesday: 06:00 AM-10:00 PM; Thursday: 06:00 AM-10:00 PM; Friday: 06:00 AM-10:00 PM; Saturday: 06:00 AM-10:00 PM; Sunday: 06:00 AM-10:00 PM,"Cash, Credit Card, Debit Card, Online Payment","Kerbside Parking; Clean Drinking Water, Free Air Facility, Toilet",4.2,46,https://locator.iocl.com/indianoil-highway-filling-station-petrol-pump-oriental-colony-dimapur-238422/Home,https://locator.iocl.com/indianoil-highway-filling-station-petrol-pump-oriental-colony-dimapur-238422/Map
238424,Retail_Fuel,IndianOil,National Service Centre,GasStation,Nagaland,Dimapur,Dimapur,Dimapur,797112,India,25.840203000,93.774606000,+919436606194,nationalservicecentre123@yahoo.in,N K Chisi Chisi,Monday: 06:00 AM-10:00 PM; Tuesday: 06:00 AM-10:00 PM; Wednesday: 06:00 AM-10:00 PM; Thursday: 06:00 AM-10:00 PM; Friday: 06:00 AM-10:00 PM; Saturday: 06:00 AM-10:00 PM; Sunday: 06:00 AM-10:00 PM,"Cash, Credit Card, Debit Card, Online Payment","Kerbside Parking; Clean Drinking Water, Free Air Facility, Toilet",4.1,58,https://locator.iocl.com/indianoil-national-service-centre-petrol-pump-dimapur-dimapur-238424/Home,https://locator.iocl.com/indianoil-national-service-centre-petrol-pump-dimapur-dimapur-238424/Map
239142,Retail_Fuel,IndianOil,Seyie Oil Station,GasStation,Nagaland,Dimapur,Medziphema,Ground Floor,797106,India,25.76225,93.88103,+919615847660,seyieoil@gmail.com,Seyie Mhiesitsolie,Monday: 06:00 AM-10:00 PM; Tuesday: 06:00 AM-10:00 PM; Wednesday: 06:00 AM-10:00 PM; Thursday: 06:00 AM-10:00 PM; Friday: 06:00 AM-10:00 PM; Saturday: 06:00 AM-10:00 PM; Sunday: 06:00 AM-10:00 PM,"Cash, Credit Card, Debit Card, Online Payment","Kerbside Parking; Clean Drinking Water, Free Air Facility, Toilet",4.8,24,https://locator.iocl.com/indianoil-seyie-oil-station-petrol-pump-medziphema-dimapur-239142/Home,https://locator.iocl.com/indianoil-seyie-oil-station-petrol-pump-medziphema-dimapur-239142/Map
238866,Retail_Fuel,IndianOil,Kenguruse Enterprises,GasStation,Nagaland,Dimapur,Dimapur,"Ground Floor, Signal Basti",797112,India,25.891035000,93.722617000,+919436600866,nareshkalpanajain@gmail.com,N. Kenguruse Kenguruse,Monday: 06:00 AM-10:00 PM; Tuesday: 06:00 AM-10:00 PM; Wednesday: 06:00 AM-10:00 PM; Thursday: 06:00 AM-10:00 PM; Friday: 06:00 AM-10:00 PM; Saturday: 06:00 AM-10:00 PM; Sunday: 06:00 AM-10:00 PM,"Cash, Credit Card, Debit Card, Online Payment","Kerbside Parking; Clean Drinking Water, Free Air Facility, Toilet",4.2,43,https://locator.iocl.com/indianoil-kenguruse-enterprises-petrol-pump-dimapur-dimapur-238866/Home,https://locator.iocl.com/indianoil-kenguruse-enterprises-petrol-pump-dimapur-dimapur-238866/Map
239094,Retail_Fuel,IndianOil,K C Service Centre,GasStation,Nagaland,Dimapur,Dimapur,"Ground Floor, Adc Court Junction",797112,India,25.907029000,93.70261,+917005020624,my99291@gmail.com,K. Chucha Kevishekho,Monday: 06:00 AM-10:00 PM; Tuesday: 06:00 AM-10:00 PM; Wednesday: 06:00 AM-10:00 PM; Thursday: 06:00 AM-10:00 PM; Friday: 06:00 AM-10:00 PM; Saturday: 06:00 AM-10:00 PM; Sunday: 06:00 AM-10:00 PM,"Cash, Credit Card, Debit Card, Online Payment","Kerbside Parking; Clean Drinking Water, Free Air Facility, Toilet",3.4,71,https://locator.iocl.com/indianoil-k-c-service-centre-petrol-pump-dimapur-dimapur-239094/Home,https://locator.iocl.com/indianoil-k-c-service-centre-petrol-pump-dimapur-dimapur-239094/Map
239137,Retail_Fuel,IndianOil,Chingjen Services,GasStation,Nagaland,Dimapur,Dimapur,"Purna Bazaar, NH 39",797112,India,25.912134000,93.745654000,+917439856056,vijayibp@gmail.com,Smt. Ben Longcher,Monday: 06:00 AM-10:00 PM; Tuesday: 06:00 AM-10:00 PM; Wednesday: 06:00 AM-10:00 PM; Thursday: 06:00 AM-10:00 PM; Friday: 06:00 AM-10:00 PM; Saturday: 06:00 AM-10:00 PM; Sunday: 06:00 AM-10:00 PM,"Cash, Credit Card, Debit Card, Online Payment","Kerbside Parking; Clean Drinking Water, Free Air Facility, Toilet",3.8,122,https://locator.iocl.com/indianoil-chingjen-services-petrol-pump-dimapur-dimapur-239137/Home,https://locator.iocl.com/indianoil-chingjen-services-petrol-pump-dimapur-dimapur-239137/Map
239258,Retail_Fuel,IndianOil,Faith Services,GasStation,Nagaland,Dimapur,Dimapur,"Ground Floor, NH 29",797112,India,25.854801000,93.769765000,+919774006403,hokhuli_faith@rediffmail.com,Sema Hokhuli,Monday: 06:00 AM-10:00 PM; Tuesday: 06:00 AM-10:00 PM; Wednesday: 06:00 AM-10:00 PM; Thursday: 06:00 AM-10:00 PM; Friday: 06:00 AM-10:00 PM; Saturday: 06:00 AM-10:00 PM; Sunday: 06:00 AM-10:00 PM,"Cash, Credit Card, Debit Card, Online Payment","Kerbside Parking; Clean Drinking Water, Free Air Facility, Toilet",3.9,137,https://locator.iocl.com/indianoil-faith-services-petrol-pump-dimapur-dimapur-239258/Home,https://locator.iocl.com/indianoil-faith-services-petrol-pump-dimapur-dimapur-239258/Map
239308,Retail_Fuel,IndianOil,Dhb Oil City,GasStation,Nagaland,Dimapur,Dimapur,Ground Floor,797112,India,25.9069,93.747728000,+919664172138,vinaysingh.dhb@gmail.com,Mr. B. Holohon Holohon,Monday: 06:00 AM-10:00 PM; Tuesday: 06:00 AM-10:00 PM; Wednesday: 06:00 AM-10:00 PM; Thursday: 06:00 AM-10:00 PM; Friday: 06:00 AM-10:00 PM; Saturday: 06:00 AM-10:00 PM; Sunday: 06:00 AM-10:00 PM,"Cash, Credit Card, Debit Card, Online Payment","Kerbside Parking; Clean Drinking Water, Free Air Facility, Toilet",3.8,74,https://locator.iocl.com/indianoil-dhb-oil-city-petrol-pump-dimapur-dimapur-239308/Home,https://locator.iocl.com/indianoil-dhb-oil-city-petrol-pump-dimapur-dimapur-239308/Map
238552,Retail_Fuel,IndianOil,Akok Kisan Sewa Kendra,GasStation,Nagaland,Dimapur,Diezephe,Ground Floor,797112,India,25.838573,93.702459,+917005139598,nareshkalpanajain@gmail.com,Mrs. M. Akokla Pongen M. Akokla,Monday: 06:00 AM-10:00 PM; Tuesday: 06:00 AM-10:00 PM; Wednesday: 06:00 AM-10:00 PM; Thursday: 06:00 AM-10:00 PM; Friday: 06:00 AM-10:00 PM; Saturday: 06:00 AM-10:00 PM; Sunday: 06:00 AM-10:00 PM,"Cash, Credit Card, Debit Card, Online Payment","Kerbside Parking; Clean Drinking Water, Free Air Facility, Toilet",3.4,33,https://locator.iocl.com/indianoil-akok-kisan-sewa-kendra-petrol-pump-diezephe-dimapur-238552/Home,https://locator.iocl.com/indianoil-akok-kisan-sewa-kendra-petrol-pump-diezephe-dimapur-238552/Map
238554,Retail_Fuel,IndianOil,Patkai Filling Station,GasStation,Nagaland,Dimapur,Seithekema,"Ground Floor, Chumukedima, NH 29",797103,India,25.810172,93.798614,+919863556495,ishraquerehman010@gmail.com,Ishraque Tapadar Ishraque,Monday: 06:00 AM-10:00 PM; Tuesday: 06:00 AM-10:00 PM; Wednesday: 06:00 AM-10:00 PM; Thursday: 06:00 AM-10:00 PM; Friday: 06:00 AM-10:00 PM; Saturday: 06:00 AM-10:00 PM; Sunday: 06:00 AM-10:00 PM,"Cash, Credit Card, Debit Card, Online Payment","Kerbside Parking; Clean Drinking Water, Free Air Facility, Toilet",3.7,22,https://locator.iocl.com/indianoil-patkai-filling-station-petrol-pump-seithekema-dimapur-238554/Home,https://locator.iocl.com/indianoil-patkai-filling-station-petrol-pump-seithekema-dimapur-238554/Map
239192,Retail_Fuel,IndianOil,Marcofed Nuiland,GasStation,Nagaland,Dimapur,Niuland,"Ground Floor, Hozukhe",797112,India,25.901795,93.944745,+918415831991,nuiland123@gmail.com,Zhimo T Vikuto,Monday: 06:00 AM-10:00 PM; Tuesday: 06:00 AM-10:00 PM; Wednesday: 06:00 AM-10:00 PM; Thursday: 06:00 AM-10:00 PM; Friday: 06:00 AM-10:00 PM; Saturday: 06:00 AM-10:00 PM; Sunday: 06:00 AM-10:00 PM,"Cash, Credit Card, Debit Card, Online Payment",Kerbside Parking,5,2,https://locator.iocl.com/indianoil-marcofed-nuiland-petrol-pump-niuland-dimapur-239192/Home,https://locator.iocl.com/indianoil-marcofed-nuiland-petrol-pump-niuland-dimapur-239192/Map
238968,Retail_Fuel,IndianOil,Raibahadur Chunilals,GasStation,Nagaland,Dimapur,Railway Colony,Ground Floor,797112,India,25.905919000,93.727658000,+919436431541,rbcdmr2022@gmail.com,Manoj Kumar Jain,Monday: 06:00 AM-10:00 PM; Tuesday: 06:00 AM-10:00 PM; Wednesday: 06:00 AM-10:00 PM; Thursday: 06:00 AM-10:00 PM; Friday: 06:00 AM-10:00 PM; Saturday: 06:00 AM-10:00 PM; Sunday: 06:00 AM-10:00 PM,"Cash, Credit Card, Debit Card, Online Payment","Kerbside Parking; Free Air Facility, Toilet",4.8,51,https://locator.iocl.com/indianoil-raibahadur-chunilals-petrol-pump-railway-colony-dimapur-238968/Home,https://locator.iocl.com/indianoil-raibahadur-chunilals-petrol-pump-railway-colony-dimapur-238968/Map
239043,Retail_Fuel,IndianOil,G K Filling Station,GasStation,Nagaland,Dimapur,Aoyimti,Patta No 628,797115,India,25.861406,93.801897,+919362358272,gracekubzari@gmail.com,Limatula Limatula,Monday: 06:00 AM-10:00 PM; Tuesday: 06:00 AM-10:00 PM; Wednesday: 06:00 AM-10:00 PM; Thursday: 06:00 AM-10:00 PM; Friday: 06:00 AM-10:00 PM; Saturday: 06:00 AM-10:00 PM; Sunday: 06:00 AM-10:00 PM,"Cash, Credit Card, Debit Card, Online Payment","Kerbside Parking; Clean Drinking Water, Free Air Facility, Toilet",3.8,38,https://locator.iocl.com/indianoil-g-k-filling-station-petrol-pump-aoyimti-dimapur-239043/Home,https://locator.iocl.com/indianoil-g-k-filling-station-petrol-pump-aoyimti-dimapur-239043/Map
238970,Retail_Fuel,IndianOil,Chophys Enterprises,GasStation,Nagaland,Dimapur,Niuland,"Ground Floor, Khuhoxu",797112,India,25.923291000,93.96641,+917005535131,chophys@gmail.com,Vihoto Vihoto,Monday: 06:00 AM-10:00 PM; Tuesday: 06:00 AM-10:00 PM; Wednesday: 06:00 AM-10:00 PM; Thursday: 06:00 AM-10:00 PM; Friday: 06:00 AM-10:00 PM; Saturday: 06:00 AM-10:00 PM; Sunday: 06:00 AM-10:00 PM,"Cash, Credit Card, Debit Card, Online Payment","Kerbside Parking; Clean Drinking Water, Free Air Facility, Toilet",4.3,6,https://locator.iocl.com/indianoil-chophys-enterprises-petrol-pump-niuland-dimapur-238970/Home,https://locator.iocl.com/indianoil-chophys-enterprises-petrol-pump-niuland-dimapur-238970/Map
239191,Retail_Fuel,IndianOil,Awomi Enterprise,GasStation,Nagaland,Dimapur,Niuland,Ground Floor,797112,India,25.928277,93.967396,+919862803745,awonient@gmail.com,Atoka Aowmi Atoka,Monday: 06:00 AM-10:00 PM; Tuesday: 06:00 AM-10:00 PM; Wednesday: 06:00 AM-10:00 PM; Thursday: 06:00 AM-10:00 PM; Friday: 06:00 AM-10:00 PM; Saturday: 06:00 AM-10:00 PM; Sunday: 06:00 AM-10:00 PM,"Cash, Credit Card, Debit Card, Online Payment","Kerbside Parking; Clean Drinking Water, Free Air Facility, Toilet",5,4,https://locator.iocl.com/indianoil-awomi-enterprise-petrol-pump-niuland-dimapur-239191/Home,https://locator.iocl.com/indianoil-awomi-enterprise-petrol-pump-niuland-dimapur-239191/Map
239140,Retail_Fuel,IndianOil,Marcofed Khughovi,GasStation,Nagaland,Dimapur,Khugovi Kuhuboto,"Ground Floor, Marcofed",797112,India,25.912177,93.796577,+917636028125,marcofedkhugovi@gmail.com,Zhimo T. Vikuto,Monday: 06:00 AM-10:00 PM; Tuesday: 06:00 AM-10:00 PM; Wednesday: 06:00 AM-10:00 PM; Thursday: 06:00 AM-10:00 PM; Friday: 06:00 AM-10:00 PM; Saturday: 06:00 AM-10:00 PM; Sunday: 06:00 AM-10:00 PM,"Cash, Credit Card, Debit Card, Online Payment","Kerbside Parking; Clean Drinking Water, Free Air Facility, Toilet",5,9,https://locator.iocl.com/indianoil-marcofed-khughovi-petrol-pump-khugovi-kuhuboto-dimapur-239140/Home,https://locator.iocl.com/indianoil-marcofed-khughovi-petrol-pump-khugovi-kuhuboto-dimapur-239140/Map
239144,Retail_Fuel,IndianOil,Sainham Petroleum,GasStation,Nagaland,Dimapur,Dhansiripar,Ground Floor,797112,India,25.790867,93.628149,+918777280699,sainhampetroleum@gmail.com,Jeedung Sainham,Monday: 06:00 AM-10:00 PM; Tuesday: 06:00 AM-10:00 PM; Wednesday: 06:00 AM-10:00 PM; Thursday: 06:00 AM-10:00 PM; Friday: 06:00 AM-10:00 PM; Saturday: 06:00 AM-10:00 PM; Sunday: 06:00 AM-10:00 PM,"Cash, Credit Card, Debit Card, Online Payment","Kerbside Parking; Clean Drinking Water, Toilet",5,2,https://locator.iocl.com/indianoil-sainham-petroleum-petrol-pump-dhansiripar-dimapur-239144/Home,https://locator.iocl.com/indianoil-sainham-petroleum-petrol-pump-dhansiripar-dimapur-239144/Map
278451,Retail_Fuel,IndianOil,Shalom Fuel Station,GasStation,Nagaland,Dimapur,Zubza,Ground Floor,797106,India,25.728226,94.028437,+919612233772,shalomfuelstation@gmail.com,Manager,Monday: 12:00 AM-11:59 PM; Tuesday: 12:00 AM-11:59 PM; Wednesday: 12:00 AM-11:59 PM; Thursday: 12:00 AM-11:59 PM; Friday: 12:00 AM-11:59 PM; Saturday: 12:00 AM-11:59 PM; Sunday: 12:00 AM-11:59 PM,"Cash, Credit Card, Debit Card, Online Payment",Kerbside Parking,5,3,https://locator.iocl.com/indianoil-shalom-fuel-station-petrol-pump-zubza-dimapur-278451/Home,https://locator.iocl.com/indianoil-shalom-fuel-station-petrol-pump-zubza-dimapur-278451/Map
