RO ID,Outlet Name,Display Name,Address Line 1,Address Line 2,City / Town,District,State / UT,State ISO,Pincode,Full Formatted Address,Phone / Mobile,Email Address,Latitude,Longitude,Fuels Available,Amenities,Extracted At
0000253771,MUKHERJEES PUMP HOUSE BHARAT PETROLEUM DEALERS,MUKHERJEES PUMP HOUSE BHARAT PETROLEUM DEALERS,DHULAI,KULDHANGA MORE,CHAKAI,BANKURA,West Bengal,IN-26,722207,"DHULAI, KULDHANGA MORE, CHAKAI, BANKURA, 722207, India",7797517696,cc253771@bpclretail.in,23.379452,87.417928,"DIESEL, PETROL","Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:23:40
0000267506,MAA GANDESHWARI SERVICE STATIO BHARAT PETROLEUM DEALERS,MAA GANDESHWARI SERVICE STATIO BHARAT PETROLEUM DEALERS,"VILLAGE-FULKUSHMA,MOUZA-CHAMTABAID",PS - BARIKUL,CHAMTABAID,BANKURA,West Bengal,IN-26,722162,"VILLAGE-FULKUSHMA,MOUZA-CHAMTABAID, PS - BARIKUL, CHAMTABAID, BANKURA, 722162, India",8145918960,maagandeshwariservicestation@gmail.com,22.707163,86.871693,"DIESEL, PETROL",Air_Filling,2026-09-02 16:33:20
0000208011,SAHA FILLING STATION BHARAT PETROLEUM DEALERS,SAHA FILLING STATION BHARAT PETROLEUM DEALERS,VILLAGE-CHELEMA,BANKURA,CHELEMA,BANKURA,West Bengal,IN-26,722140,"VILLAGE-CHELEMA, BANKURA, CHELEMA, BANKURA, 722140, India",8900337219,sahafill208011@bpclretail.in,23.18986112,86.98111864,"DIESEL, PETROL","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:23:41
0000186427,MATAJEE FUEL CENTRE BHARAT PETROLEUM DEALERS,MATAJEE FUEL CENTRE BHARAT PETROLEUM DEALERS,"CHATNA BANKURA ROAD, SH-8",MOUZA-BARBAKRA,CHHATNA,BANKURA,West Bengal,IN-26,722132,"CHATNA BANKURA ROAD, SH-8, MOUZA-BARBAKRA, CHHATNA, BANKURA, 722132, India",9474631999,matajee186427@bpclretail.in,23.293761,86.980103,"DIESEL, PETROL, SPEED","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:23:40
0000181852,LOKNATH BABA FUEL CENTRE BHARAT PETROLEUM DEALERS,LOKNATH BABA FUEL CENTRE BHARAT PETROLEUM DEALERS,GANGAJALGHATI KUSTAL ROAD,MOUZA- BANASURIA,DEULI,BANKURA,West Bengal,IN-26,722133,"GANGAJALGHATI KUSTAL ROAD, MOUZA- BANASURIA, DEULI, BANKURA, 722133, India",9434253780,lokenath181852@bpclretail.in,23.460989,87.087037,"DIESEL, PETROL","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:23:40
0000229663,VIVEKANANDA FUEL STATION BHARAT PETROLEUM DEALERS,VIVEKANANDA FUEL STATION BHARAT PETROLEUM DEALERS,"MOUZA- KALAMA, NEAR- KALISEN, NH60",DIST BANKURA,DHALDANGA,BANKURA,West Bengal,IN-26,722101,"MOUZA- KALAMA, NEAR- KALISEN, NH60, DIST BANKURA, DHALDANGA, BANKURA, 722101, India",9474184092,VIVEKANAND229663@bpclretail.in,23.198632,87.102874,"DIESEL, PETROL","Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:23:41
0000156232,PATRA PETROLEUM BHARAT PETROLEUM DEALERS,PATRA PETROLEUM BHARAT PETROLEUM DEALERS,VILL & PO - HATAGRAM,BANKURA ROAD,HATAGRAM,BANKURA,West Bengal,IN-26,722136,"VILL & PO - HATAGRAM, BANKURA ROAD, HATAGRAM, BANKURA, 722136, India",9434650417,patra156232@bpclretail.in,23.241583,86.803064,"DIESEL, PETROL, SPEED","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:23:40
0000160448,MAA MAITOKALI FILLING STATION BHARAT PETROLEUM DEALERS,MAA MAITOKALI FILLING STATION BHARAT PETROLEUM DEALERS,P.O NABODEULIBRA,P.S INDPUR,INDPUR,BANKURA,West Bengal,IN-26,722101,"P.O NABODEULIBRA, P.S INDPUR, INDPUR, BANKURA, 722101, India",9732116870,maitokali160448@bpclretail.in,23.167198,86.911501,"DIESEL, PETROL","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:23:41
0000257855,EVERGREEN ENERGY HUB BHARAT PETROLEUM DEALERS,EVERGREEN ENERGY HUB BHARAT PETROLEUM DEALERS,HALDI TO ADILPUR,INDUS,INDUS,BANKURA,West Bengal,IN-26,722205,"HALDI TO ADILPUR, INDUS, INDUS, BANKURA, 722205, India",9593509129,evergreenenergyhub@gmail.com,23.11848,87.706058,"DIESEL, PETROL","Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:23:41
0000180366,"PRATYUSH OIL FILLING CENTRE, BHARAT PETROLEUM DEALERS","PRATYUSH OIL FILLING CENTRE, BHARAT PETROLEUM DEALERS","SALUNI,",JHANTIPAHARI,JHATIPAHARI,BANKURA,West Bengal,IN-26,722137,"SALUNI,, JHANTIPAHARI, JHATIPAHARI, BANKURA, 722137, India",9735195395,pratyush180366@bpclretail.in,23.372922,86.905856,"DIESEL, PETROL","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:23:40
0000170108,DAMODAR AUTOMOBILES BHARAT PETROLEUM DEALERS,DAMODAR AUTOMOBILES BHARAT PETROLEUM DEALERS,"PLOT 5696, KD MORE - BISHNUPUR ROAD",BESIDE MAA SARADA SAW MILL,KAKURDANGA,BANKURA,West Bengal,IN-26,722203,"PLOT 5696, KD MORE - BISHNUPUR ROAD, BESIDE MAA SARADA SAW MILL, KAKURDANGA, BANKURA, 722203, India",9735177204,damodar170108@bpclretail.in,23.220859,87.54204,"DIESEL, PETROL","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:23:41
0000224883,S B FILLING STATION BHARAT PETROLEUM DEALERS,S B FILLING STATION BHARAT PETROLEUM DEALERS,NEAR KANKATA CHOWK,MOUZA KENDUADIHI,KENDUADIHI,BANKURA,West Bengal,IN-26,722101,"NEAR KANKATA CHOWK, MOUZA KENDUADIHI, KENDUADIHI, BANKURA, 722101, India",9748324296,sbfs224883@bpclretail.in,23.2288074,87.0488342,"DIESEL, PETROL, SPEED","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:23:40
0000256400,KALIMATA FILLING STATION BHARAT PETROLEUM DEALERS,KALIMATA FILLING STATION BHARAT PETROLEUM DEALERS,MOUZA MUIDARA,KOTULPUR,KOTULPUR,BANKURA,West Bengal,IN-26,722141,"MOUZA MUIDARA, KOTULPUR, KOTULPUR, BANKURA, 722141, India",8670432792,kalimatafilling615@gmail.com,22.9745,87.610036,"DIESEL, PETROL","Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:33:51
0000214950,SUKANTA SERVICE CENTRE BHARAT PETROLEUM DEALERS,SUKANTA SERVICE CENTRE BHARAT PETROLEUM DEALERS,INDAS,P.O INDAS,KOTULPUR,BANKURA,West Bengal,IN-26,722205,"INDAS, P.O INDAS, KOTULPUR, BANKURA, 722205, India",9434227056,sukanta214950@bpclretail.in,23.12822,87.622818,"DIESEL, PETROL","Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:23:41
0000175301,BABA LOKENATH SERVICE STATION BHARAT PETROLEUM DEALERS,BABA LOKENATH SERVICE STATION BHARAT PETROLEUM DEALERS,"VILL-KRISHNAPUR, PO-GOSWAMIDIHI,","SALTORA-MEJHIA ROAD,",KRISHNAPUR(SALTORA),BANKURA,West Bengal,IN-26,722158,"VILL-KRISHNAPUR, PO-GOSWAMIDIHI,, SALTORA-MEJHIA ROAD,, KRISHNAPUR(SALTORA), BANKURA, 722158, India",7029338862,baba175301@bpclretail.in,23.531723,86.968178,"DIESEL, PETROL","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:23:40
0000147361,SANTIMA FILLING STATION BHARAT PETROLEUM DEALERS,SANTIMA FILLING STATION BHARAT PETROLEUM DEALERS,AT - BHEDUA,MAKURGRAM,MAKURGRAM(BANKURA),BANKURA,West Bengal,IN-26,722155,"AT - BHEDUA, MAKURGRAM, MAKURGRAM(BANKURA), BANKURA, 722155, India",9434101444,santima147361@bpclretail.in,23.2704499,87.1260739,"DIESEL, PETROL","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:23:40
0000165965,MAA AUTO CENTRE BHARAT PETROLEUM DEALERS,MAA AUTO CENTRE BHARAT PETROLEUM DEALERS,NH - 60,MEJHIA,MEJHIA,BANKURA,West Bengal,IN-26,722143,"NH - 60, MEJHIA, MEJHIA, BANKURA, 722143, India",8016043403,maaauto165965@bpclretail.in,23.568905,87.098365,"DIESEL, PETROL, SPEED","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:23:40
0000177432,MAA DURGA FILLING STATION BHARAT PETROLEUM DEALERS,MAA DURGA FILLING STATION BHARAT PETROLEUM DEALERS,VILL & MOUZA DIGA,"PO NIKUNJAPUR, PS ONDA,",NIKUNJAPUR,BANKURA,West Bengal,IN-26,722121,"VILL & MOUZA DIGA, PO NIKUNJAPUR, PS ONDA,, NIKUNJAPUR, BANKURA, 722121, India",9732236980,durga177432@bpclretail.in,23.213733,87.179001,"DIESEL, PETROL, SPEED","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:23:41
0000253772,FUEL PLAZA BHARAT PETROLEUM DEALERS,FUEL PLAZA BHARAT PETROLEUM DEALERS,HATSURIA MORE TO KULDHANGA MORE CHO,HATSURIA MORE TO KULDHANGA MORE CHO,PAKKHANA,BANKURA,West Bengal,IN-26,722206,"HATSURIA MORE TO KULDHANGA MORE CHO, HATSURIA MORE TO KULDHANGA MORE CHO, PAKKHANA, BANKURA, 722206, India",8293186899,cc253772@bpclretail.in,23.398587,87.356118,"DIESEL, PETROL","Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:23:40
0000252337,CHOWDHURY FILLING STATION BHARAT PETROLEUM DEALERS,CHOWDHURY FILLING STATION BHARAT PETROLEUM DEALERS,KANKARDANGA MORE TO SONAMUKHI,MOUZA CHAK PATRASAYER,PATRASAYER,BANKURA,West Bengal,IN-26,722206,"KANKARDANGA MORE TO SONAMUKHI, MOUZA CHAK PATRASAYER, PATRASAYER, BANKURA, 722206, India",9635255310,cc252337@bpclretail.in,23.22978081,87.52943744,"DIESEL, PETROL","Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:23:41
0000235251,DAMODAR SERVICE STATION BHARAT PETROLEUM DEALERS,DAMODAR SERVICE STATION BHARAT PETROLEUM DEALERS,P.S,PATRASAYER,PATRASAYER,BANKURA,West Bengal,IN-26,722206,"P.S, PATRASAYER, PATRASAYER, BANKURA, 722206, India",7797544743,Damodar235251@bpclretail.in,23.1559813,87.50452,,"Automation, Air_Filling",2026-09-02 16:23:41
0000174503,MAA ANNAPURNA FILLING STATION BHARAT PETROLEUM DEALERS,MAA ANNAPURNA FILLING STATION BHARAT PETROLEUM DEALERS,RAIPUR SARENGA ROAD PS SARENGA,POST SARENGA RAIPUR II,RAIPUR(SARENGA),BANKURA,West Bengal,IN-26,722150,"RAIPUR SARENGA ROAD PS SARENGA, POST SARENGA RAIPUR II, RAIPUR(SARENGA), BANKURA, 722150, India",8327477878,annapurna174503@bpclretail.in,22.814051,87.009364,"DIESEL, PETROL","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:33:51
0000179900,TANIYA FUEL POINT BHARAT PETROLEUM DEALERS,TANIYA FUEL POINT BHARAT PETROLEUM DEALERS,JAMSOLE-BEGHUYASOLE,PO-SHIROMANIPUR,"RAIPUR-I,",BANKURA,West Bengal,IN-26,722134,"JAMSOLE-BEGHUYASOLE, PO-SHIROMANIPUR, RAIPUR-I,, BANKURA, 722134, India",9732736613,taniya179900@bpclretail.in,22.7846,86.924005,"DIESEL, PETROL","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:33:50
0000144290,MALLICK FILLING STATION BHARAT PETROLEUM DEALERS,MALLICK FILLING STATION BHARAT PETROLEUM DEALERS,VILL. & P.O. GOPINATHPUR,P.S. KOTULPUR,RAMDIHA,BANKURA,West Bengal,IN-26,722141,"VILL. & P.O. GOPINATHPUR, P.S. KOTULPUR, RAMDIHA, BANKURA, 722141, India",9434173341,mallick144290@bpclretail.in,22.944744,87.552814,"DIESEL, PETROL","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:33:51
0000231947,BABAMONI FILLING STATION BHARAT PETROLEUM DEALERS,BABAMONI FILLING STATION BHARAT PETROLEUM DEALERS,ON MDR DEULI-SALTORA ROAD,RAMPUR MORE,RAMPUR,BANKURA,West Bengal,IN-26,722158,"ON MDR DEULI-SALTORA ROAD, RAMPUR MORE, RAMPUR, BANKURA, 722158, India",9064634082,BABAMONI231947@bpclretail.in,23.4863641,87.0118264,"DIESEL, PETROL","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:23:40
0000253870,SUN PETROLEUM BHARAT PETROLEUM DEALERS,SUN PETROLEUM BHARAT PETROLEUM DEALERS,SH 8 BELIATORE BARDHWAN ROAD,SH 8 BELIATORE BARDHWAN ROAD,RASULPUR,BANKURA,West Bengal,IN-26,722206,"SH 8 BELIATORE BARDHWAN ROAD, SH 8 BELIATORE BARDHWAN ROAD, RASULPUR, BANKURA, 722206, India",8145607768,cc253870@bpclretail.in,23.209745,87.589528,"DIESEL, PETROL","Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:23:41
0000217254,MAA TARA PETROL PUMP BHARAT PETROLEUM DEALERS,MAA TARA PETROL PUMP BHARAT PETROLEUM DEALERS,MOUJA-ASANJHORE,ON SH-2,SARENGA,BANKURA,West Bengal,IN-26,722150,"MOUJA-ASANJHORE, ON SH-2, SARENGA, BANKURA, 722150, India",9046191156,maatarapetrolpump217254@bpclretail.in,22.751418,87.048115,"DIESEL, PETROL","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:33:51
0000213542,MATAJEE FUEL CENTRE ADHOC BHARAT PETROLEUM DEALERS,MATAJEE FUEL CENTRE ADHOC BHARAT PETROLEUM DEALERS,SONAMUKHI,ON SH 8,SONAMUKHI,BANKURA,West Bengal,IN-26,722207,"SONAMUKHI, ON SH 8, SONAMUKHI, BANKURA, 722207, India",8670639003,matajee186427@bpclretail.in,23.3076,87.4158,,"Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:23:40
0000240976,PATRA PETROLEUM ADHOC BHARAT PETROLEUM DEALERS,PATRA PETROLEUM ADHOC BHARAT PETROLEUM DEALERS,SONAMUKHI TO BARDHWAN ROAD,SONAKUKHI,SONAMUKHI,BANKURA,West Bengal,IN-26,722207,"SONAMUKHI TO BARDHWAN ROAD, SONAKUKHI, SONAMUKHI, BANKURA, 722207, India",9434650417,matajee.fuel@gmail.com,23.3076,87.4158,,"Automation, Air_Filling",2026-09-02 16:23:40
0000124543,STAR FILLING STATION BHARAT PETROLEUM DEALERS,STAR FILLING STATION BHARAT PETROLEUM DEALERS,GANAGANI DANGA,PO - SONAMUKHI,SONAMUKHI,BANKURA,West Bengal,IN-26,722207,"GANAGANI DANGA, PO - SONAMUKHI, SONAMUKHI, BANKURA, 722207, India",,starfs10@yahoo.com,23.3076,87.4158,,Air_Filling,2026-09-02 16:23:40
0000265276,TUKUN FILLING STATION BHARAT PETROLEUM DEALERS,TUKUN FILLING STATION BHARAT PETROLEUM DEALERS,MOLBAGAN,"MOUZA - 17, DAG - 4012",SONAMUKHI,BANKURA,West Bengal,IN-26,722207,"MOLBAGAN, MOUZA - 17, DAG - 4012, SONAMUKHI, BANKURA, 722207, India",7001707001,tukunfillingstation@gmail.com,23.186336,87.345293,"DIESEL, PETROL",Air_Filling,2026-09-02 16:23:41
0000231946,UNIQUE FUELS ADHOC BHARAT PETROLEUM DEALERS,UNIQUE FUELS ADHOC BHARAT PETROLEUM DEALERS,ON SH-08,WITHIN MUNICIPALITY-SONAMUKHI,SONAMUKHI,BANKURA,West Bengal,IN-26,722207,"ON SH-08, WITHIN MUNICIPALITY-SONAMUKHI, SONAMUKHI, BANKURA, 722207, India",8670639003,matajee186427@bpclretail.in,23.3076,87.4158,"DIESEL, PETROL","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:23:40
0000184480,J S K REFILLING CENTRE BHARAT PETROLEUM DEALERS,J S K REFILLING CENTRE BHARAT PETROLEUM DEALERS,PO CHOUSAL,MOUZA ADWITPUR,SRICHANDANPUR,BANKURA,West Bengal,IN-26,722142,"PO CHOUSAL, MOUZA ADWITPUR, SRICHANDANPUR, BANKURA, 722142, India",8145600565,jskrefi184480@bpclretail.in,23.472833,87.174771,"DIESEL, PETROL","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:23:40
0000240944,MATAJEE FUEL CENTRE - KHARBONA BHARAT PETROLEUM DEALERS,MATAJEE FUEL CENTRE - KHARBONA BHARAT PETROLEUM DEALERS,KHARBONA,KHARBONA KAMALPUR ROAD,SUKHANIBAS,BANKURA,West Bengal,IN-26,722137,"KHARBONA, KHARBONA KAMALPUR ROAD, SUKHANIBAS, BANKURA, 722137, India",9475988246,Matajee240944@bpclretail.in,23.3307672,86.8935829,"DIESEL, PETROL",Air_Filling,2026-09-02 16:23:40
0000217043,MANDAL FILLING STATION BHARAT PETROLEUM DEALERS,MANDAL FILLING STATION BHARAT PETROLEUM DEALERS,BISHNUPUR-SHIBDANGA MORE,TALDANGRA,TALDANGRA,BANKURA,West Bengal,IN-26,722152,"BISHNUPUR-SHIBDANGA MORE, TALDANGRA, TALDANGRA, BANKURA, 722152, India",9434521549,mandalfs217043@bpclretail.in,23.0335629,87.148838,"DIESEL, PETROL","Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:33:51
0000146605,UNIQUE FUELS BHARAT PETROLEUM DEALERS,UNIQUE FUELS BHARAT PETROLEUM DEALERS,SHIVDANGA MORE,"KHULYAMURI,",TANDANGRA,BANKURA,West Bengal,IN-26,722152,"SHIVDANGA MORE, KHULYAMURI,, TANDANGRA, BANKURA, 722152, India",9433444864,unique146605@bpclretail.in,23.046341,87.094276,"DIESEL, PETROL","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:33:51
0000121760,DARUKA SERVICE STATION BHARAT PETROLEUM DEALERS,DARUKA SERVICE STATION BHARAT PETROLEUM DEALERS,BISHNUPUR,,BISHNUPUR,BANKURA WEST BENGAL,West Bengal,IN-26,722122,"BISHNUPUR, , BISHNUPUR, BANKURA WEST BENGAL, 722122, India",,daruka121760@bpclretail.in,23.084533,87.289292,,Air_Filling,2026-09-02 16:23:41
0000175654,SONA SERVICE STATION - ADHOC BHARAT PETROLEUM DEALERS,SONA SERVICE STATION - ADHOC BHARAT PETROLEUM DEALERS,P O - SAHAJADPUR,,SAHAJADPUR,BARDHAMAN WB,West Bengal,IN-26,713424,"P O - SAHAJADPUR, , SAHAJADPUR, BARDHAMAN WB, 713424, India",,bromalivedgp@gmail.com,23.376022,88.265593,,Air_Filling,2026-09-02 16:34:53
0000121773,AHMEDPUR FILLING STATION BHARAT PETROLEUM DEALERS,AHMEDPUR FILLING STATION BHARAT PETROLEUM DEALERS,AHMADPUR,SH 06,AHMEDPUR,BIRBHUM,West Bengal,IN-26,731201,"AHMADPUR, SH 06, AHMEDPUR, BIRBHUM, 731201, India",9434157758,ahmedpur121773@bpclretail.in,23.82749939,87.6984024,"DIESEL, PETROL, SPEED","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:23:41
0000181839,BISHALAXMI FUEL STATION BHARAT PETROLEUM DEALERS,BISHALAXMI FUEL STATION BHARAT PETROLEUM DEALERS,BAHADURPUR,HORITOKA,BAHADURPUR,BIRBHUM,West Bengal,IN-26,731243,"BAHADURPUR, HORITOKA, BAHADURPUR, BIRBHUM, 731243, India",9732371744,bishalaxmi181839@bpclretail.in,24.320762,87.780379,"DIESEL, PETROL, SPEED","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:36:18
0000211366,GALAXY FILLING STATION BHARAT PETROLEUM DEALERS,GALAXY FILLING STATION BHARAT PETROLEUM DEALERS,RAJGRAM,RAJGRAM,BHATRA,BIRBHUM,West Bengal,IN-26,731303,"RAJGRAM, RAJGRAM, BHATRA, BIRBHUM, 731303, India",9733529638,cc211366@bpclretail.in,24.53650424,87.86660823,"DIESEL, PETROL","Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:36:18
0000237006,ANILA SMRITI FILLING STATION BHARAT PETROLEUM DEALERS,ANILA SMRITI FILLING STATION BHARAT PETROLEUM DEALERS,AT VILLAGE - SUKHBAZAR,MAUZA – CHOUPAHARI JANGAL,BOLPUR,BIRBHUM,West Bengal,IN-26,731214,"AT VILLAGE - SUKHBAZAR, MAUZA – CHOUPAHARI JANGAL, BOLPUR, BIRBHUM, 731214, India",7797605032,cc237006@bpclretail.in,23.6337108,87.5497256,"DIESEL, PETROL, SPEED","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:23:41
0000121774,BOLPUR AUTO CENTER BHARAT PETROLEUM DEALERS,BOLPUR AUTO CENTER BHARAT PETROLEUM DEALERS,BOLPUR TOWN,BOLPUR TOWN,BOLPUR,BIRBHUM,West Bengal,IN-26,731204,"BOLPUR TOWN, BOLPUR TOWN, BOLPUR, BIRBHUM, 731204, India",9434002605,bolpur121774@bpclretail.in,23.6688,87.693878,"DIESEL, PETROL, SPEED","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:23:41
0000254875,GITA FILLING STATION BHARAT PETROLEUM DEALERS,GITA FILLING STATION BHARAT PETROLEUM DEALERS,VILLAGE - GHEROPARA,SEKAMPUR-SAHAPUR ROAD,BOLPUR,BIRBHUM,West Bengal,IN-26,731204,"VILLAGE - GHEROPARA, SEKAMPUR-SAHAPUR ROAD, BOLPUR, BIRBHUM, 731204, India",9932665512,cc254875@bpclretail.in,23.6275151,87.6939161,"DIESEL, PETROL","Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:23:41
0000156261,NIHARIKA FILLING STATION BHARAT PETROLEUM DEALERS,NIHARIKA FILLING STATION BHARAT PETROLEUM DEALERS,MAKARAMPUR,MAKARAMPUR,BOLPUR,BIRBHUM,West Bengal,IN-26,731204,"MAKARAMPUR, MAKARAMPUR, BOLPUR, BIRBHUM, 731204, India",9434375116,niharika156261@bpclretail.in,23.6767312,87.6974879,"DIESEL, PETROL, SPEED","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:23:41
0000165900,APNA GHAR BHARAT PETROLEUM DEALERS,APNA GHAR BHARAT PETROLEUM DEALERS,NH-60,DUBRAJPUR SURI ROAD,CHINPAI,BIRBHUM,West Bengal,IN-26,723101,"NH-60, DUBRAJPUR SURI ROAD, CHINPAI, BIRBHUM, 723101, India",8918045634,apna165900@bpclretail.in,23.816022,87.4447031,"DIESEL, PETROL","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:23:41
0000265405,MAA FULLARA FILLING STATION BHARAT PETROLEUM DEALERS,MAA FULLARA FILLING STATION BHARAT PETROLEUM DEALERS,VILLAGE - DONAIPUR,"PO - PURBA KADIPUR, P S - LABPUR",DONAIPUR,BIRBHUM,West Bengal,IN-26,731303,"VILLAGE - DONAIPUR, PO - PURBA KADIPUR, P S - LABPUR, DONAIPUR, BIRBHUM, 731303, India",8918837160,santanutanusaha@gmail.com,23.7923669,87.8182318,"DIESEL, PETROL",Air_Filling,2026-09-02 16:35:22
0000149366,KAMALA FILLING STATION BHARAT PETROLEUM DEALERS,KAMALA FILLING STATION BHARAT PETROLEUM DEALERS,FUTISANKO,BURDWAN -JANGIPUR ROAD,FUTISANKO,BIRBHUM,West Bengal,IN-26,731302,"FUTISANKO, BURDWAN -JANGIPUR ROAD, FUTISANKO, BIRBHUM, 731302, India",9732021232,kamala149366@bpclretail.in,23.744162,87.946083,"DIESEL, PETROL, SPEED","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:35:22
0000217943,NUTANGRAM FILLING STATION BHARAT PETROLEUM DEALERS,NUTANGRAM FILLING STATION BHARAT PETROLEUM DEALERS,NUTANGRAM TO FUTISANKO ROAD ON SH7,GANDHPUR,FUTISHANKO,BIRBHUM,West Bengal,IN-26,713143,"NUTANGRAM TO FUTISANKO ROAD ON SH7, GANDHPUR, FUTISHANKO, BIRBHUM, 713143, India",8001158830,nutangramfs217943@bpclretail.in,23.622108,87.9281891,"DIESEL, PETROL","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:34:53
0000237794,MAATARIKHYA FILLING STATION BHARAT PETROLEUM DEALERS,MAATARIKHYA FILLING STATION BHARAT PETROLEUM DEALERS,MAUZA DUMRA,MOLLARUR TO SAINTHIA,GADADHARPUR,BIRBHUM,West Bengal,IN-26,731234,"MAUZA DUMRA, MOLLARUR TO SAINTHIA, GADADHARPUR, BIRBHUM, 731234, India",9679274177,cc237794@bpclretail.in,24.023557,87.696378,"DIESEL, PETROL","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:35:51
0000258638,MTS FILLING STATION BHARAT PETROLEUM DEALERS,MTS FILLING STATION BHARAT PETROLEUM DEALERS,"GOLTIA, PS - KOYRA",ILLAMBAZAR,GALTIA,BIRBHUM,West Bengal,IN-26,731236,"GOLTIA, PS - KOYRA, ILLAMBAZAR, GALTIA, BIRBHUM, 731236, India",8944831263,cc258638@bpclretail.in,23.704131,87.5444789,"DIESEL, PETROL","Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:23:41
0000217965,MEGHA FILLING STATION BHARAT PETROLEUM DEALERS,MEGHA FILLING STATION BHARAT PETROLEUM DEALERS,HETAMPUR,DUBRAJPUR TO CHINPAI STRETCH,HETAMPUR,BIRBHUM,West Bengal,IN-26,731124,"HETAMPUR, DUBRAJPUR TO CHINPAI STRETCH, HETAMPUR, BIRBHUM, 731124, India",9434113907,cc217965@bpclretail.in,23.76892853,87.40249634,"DIESEL, PETROL","Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:23:40
0000217539,RUPSA PETROLEUM SERVICE BHARAT PETROLEUM DEALERS,RUPSA PETROLEUM SERVICE BHARAT PETROLEUM DEALERS,SUNMUNI,ILLAMBAZAR,ILLUMBAZAR,BIRBHUM,West Bengal,IN-26,731214,"SUNMUNI, ILLAMBAZAR, ILLUMBAZAR, BIRBHUM, 731214, India",9123397521,salmanajkhurshid@gmail.com,23.6794973,87.4817523,"DIESEL, PETROL","Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:23:41
